Names,Prices
"[None, 'Ziploc - Twist n Loc Round Small Containers, 3 Each', 'Open product description']",['$6.99']
"[None, 'Neutrogena - Moisture Oil Free Sensitive Skin, 120 Millilitre', 'Open product description']",['$12.59']
"[None, 'Five - Ascent Escalating Wintermint Gum, 3 Each', 'Open product description']",['$4.49']
"[None, 'Magnum - Classic Ice Cream Bars, 3 Each', 'Open product description']",['$5.99']
"[None, 'Live Clean - Green Earth Conditioner - Invigorating, 350 Millilitre', 'Open product description']",['$5.99']
"[None, 'Western Family - Yellow Split Peas, 900 Gram', 'Open product description']",['$2.10']
"[None, 'Hartz - Groomers Best Soothing Oatmeal Dog Shampoo, 532 Millilitre', 'Open product description']",['$5.99']
"[None, 'Club House - Tumeric Ground, 102 Gram', 'Open product description']",['$6.79']
"[None, 'Cetaphil - Face Hydrating Night Cream - Normal To Dry Skin, 48 Gram', 'Open product description']",['$20.39']
"[None, 'Wilkinson - Sword Razor - Classic Shave, 1 Each', 'Open product description']",['$18.74']
"[None, 'S&Co HOME - Kitchen Towels - Blue, 3 Each', 'Open product description']",['$7.99']
"[None, 'Sundar - Cumin Seed Whole, 200 Gram', 'Open product description']",['$2.54']
"[None, 'Sisu - U-Cubes Kids Gummies, 120 Each', 'Open product description']",['$29.99']
"[None, 'Garlic - Granulated, Bulk, 100 Gram', 'Open product description']",['$1.39/100g']
"[None, 'Old Dutch - Potato Chips- Sour Cream & Green Onion, 40 Gram', 'Open product description']",['$0.80']
"[None, 'Primal Kitchen - Avocado Oil Dressing - Ranch, 237 Millilitre', 'Open product description']",['$8.99']
"[None, 'Cadbury - Dairy Milk Marvellous Mixes with Oreo, 150 Gram', 'Open product description']",['$4.99']
"[None, ""Nature's Path - Organic Hot Oatmeal Original, 8 Each"", 'Open product description']",['$4.19']
"[None, 'Davids Tea - Mothers Little Helper, 15 Each', 'Open product description']",['$9.99']
"[None, 'Webber Naturals - Turmeric Curcumin 32,500mg (raw herb), 30 Each', 'Open product description']",['$17.47']
"[None, 'Live Clean - Green Earth Shampoo - Invigorating, 350 Millilitre', 'Open product description']",['$5.99']
"[None, 'Rubbermaid - TakeAlongs Divided Snaking Container - 2 Cup, 2 Each', 'Open product description']",['$5.99']
"[None, 'Freshana - Banana Storm, 56 Gram', 'Open product description']",['$2.89']
"[None, 'Revlon - Toenail Clip, 1 Each', 'Open product description']",['$5.69']
"[None, 'Gillette - Sensor2 Plus Soft Ultra Grip, 10 Each', 'Open product description']",['$9.99']
"[None, 'Club House - Cheese Sauce Mix, 35 Gram', 'Open product description']",['$2.29']
"[None, 'Rubbermaid - Brilliance Leak Proof Container - 4.7 Cup, 1 Each', 'Open product description']",['$11.99']
"[None, 'Western Family - Auto Dish Detergent Lemon Scent, 3 Kilogram', 'Open product description']",['$8.99']
"[None, 'Perrier - Natural Sparkling Mineral Water, 750 Millilitre', 'Open product description']",['$2.79']
"[None, 'Nestle - Kit Kat Cookie Crumble Tab, 120 Gram', 'Open product description']",['$2.99']
"[None, 'Ziploc - Medium Rectangle Containers, 4 Each', 'Open product description']",['$6.99']
"[None, ""Dr. Scholl's - For Sore Soles Pain Relief Men's, 1 Each"", 'Open product description']",['$18.99']
"[None, 'Gerber - Graduates Puffs - Banana Flavour, 42 Gram', 'Open product description']",['$3.29']
"[None, 'Selsun Blue - Anti Dandruff Shampoo, 300 Millilitre', 'Open product description']",['$9.99']
"[None, 'Blue Diamond - Almond Breeze -  Almond Coconut Unsweetened, 946 Millilitre', 'Open product description']",['$3.49']
"[None, 'S&Co HOME - Blue Cotton Silicone Oven Mit, 1 Each', 'Open product description']",['$10.99']
"[None, 'Just For Cats - Runnin Rodent Cat Toy, 1 Each', 'Open product description']",['$4.04']
"[None, 'Align - Digestive Care Probiotic Supplement, 14 Each', 'Open product description']",['$21.99']
"[None, 'Bake Shop - 1/4 Strawberry Rhubarb Pie, 250 Gram', 'Open product description']",['$2.79']
"[None, 'VH - Sauces - Orange Ginger Cooking Sauce, 355 Millilitre', 'Open product description']",['$3.69']
"[None, 'Loacker - Gran Pasticceria Biscuits - Coconut, 100 Gram', 'Open product description']",['$3.99']
"[None, 'Selsun Blue - Shampoo - Normal Oily Hair, 300 Millilitre', 'Open product description']",['$9.99']
"[None, 'Wholly Veggie - Southwest Broccoli Full Meal GF, 325 Gram', 'Open product description']",['$6.99']
"[None, 'Daiya - Cheeze Sauce - Zesty Cheddar Style Deluxe, 402 Gram', 'Open product description']",['$6.49']
"[None, ""Hartz - Groomer's Best De Shed, 1 Each"", 'Open product description']",['$7.99']
"[None, 'Jarlsberg - Original Firm Ripened Cheese, 300 Gram', 'Open product description']",['$12.49']
"[None, 'Clorox - Disinfecting Toilet Bowl Cleaner w/Bleach Fresh S, 709 Millilitre', 'Open product description']",['$3.99']
"[None, 'Whiskas - Whiskas Prfct Prtion Salmon Pate, 2 Each', 'Open product description']",['$1.49']
"[None, 'Dr. Oetker - Momenti Spinach Pizza, 180 Gram', 'Open product description']",['$2.99']
"[None, 'Simply Organic - Curry Powder, 85 Gram', 'Open product description']",['$8.24']
"[None, 'Candle-Lite Company - Candle Lite Essn Elm Vnlla nd Sndlwood, 255 Gram', 'Open product description']",['$10.99']
"[None, 'Walkers - Pure Butter Cookies, Shortbread Rounds, 150 Gram', 'Open product description']",['$3.89']
"[None, 'Western Family - Orange Pekoe Premium Black Tea, 72 Each', 'Open product description']",['$4.49']
"[None, 'Astro - Original Raspberry White Chocolate Yogurt 6%, 500 Gram', 'Open product description']",['$3.29']
"[None, 'Twinkle - Triplet Sprinkler - Frozen Magic, 185 Gram', 'Open product description']",['$7.78']
"[None, 'Tetley - Decaffeinated Orange Pekoe Tea, 24 Each', 'Open product description']",['$3.79']
"[None, 'Febreze - Unstopables Air Freshener - Fresh Scent, 250 Gram', 'Open product description']",['$5.49']
"[None, 'Nutro - Dry Dog Small Bites, Lamb & Rice, 5.44 Kilogram', 'Open product description']",['$39.99']
"[None, 'Solo - Cups for Kids on the Go Combo Pack, 15 Each', 'Open product description']",['$5.49']
"[None, 'Maison Orphee - Sesame Oil Virgin Organic, 500 Millilitre', 'Open product description']",['$15.79']
"[None, 'Kinder Bueno - Bueno Mini, 55 Each', 'Open product description']",['$9.99']
"[None, 'Febreze - Noticeables Oil Refills -  Meadows & Rain Scent, 4 Each', 'Open product description']",['$10.99']
"[None, 'Webber Naturals - Easy Swallow Mini Omega-3 300mg, 220 Each', 'Open product description']",['$17.84']
"[None, ""Bird's - Custard Powder Original, 300 Gram"", 'Open product description']",['$4.49']
"[None, 'Western Family - Rainbow Chip Cookie Ice Cream Sandwich, 400 Millilitre', 'Open product description']",['$4.99']
"[None, 'Glade - Air Freshener Lavender & Vanilla, 227 Gram', 'Open product description']",['$2.49']
"[None, 'Cryopak - Can Chiller, 1 Each', 'Open product description']",['$1.40']
"[None, 'Solo - Snack Bowls - 8oz, 32 Each', 'Open product description']",['$3.99']
"[None, 'Mezzetta - Spicy Marinara Pasta Sauce, 709 Millilitre', 'Open product description']",['$5.99']
"[None, ""Hartz - Groomer's Best Pedicure Kit, 1 Each"", 'Open product description']",['$7.99']
"[None, 'Western Family - Kenya Reserve Ground Coffee, 225 Gram', 'Open product description']",['$6.99']
"[None, 'Western Family - Dog Treats - Premium 3 Ingredient Bones Small, 215 Gram', 'Open product description']",['$6.99']
"[None, ""Anita's Organic Mill - White Flour Unbleached, 1 Kilogram"", 'Open product description']",['$5.99']
"[None, ""Burt's Bees - Baby Bee Bubble Bath Tear Free, 350 Millilitre"", 'Open product description']",['$11.99']
"[None, 'COCA COLA - XG Coca Cola Energy, 310 Millilitre', 'Open product description']",['$3.29']
"[None, 'Rubbermaid - Brilliance Leak Proof Container - 3.2 Cup, 1 Each', 'Open product description']",['$9.99']
"[None, ""Anita's Organic Mill - Whole Grain Spelt Flour, 1 Kilogram"", 'Open product description']",['$8.49']
"[None, 'Iron Vegan - Sprouted Protein Drink Mix - Natural Chocolate, 1 Kilogram', 'Open product description']",['$59.99']
"[None, 'Lorna Vanderhaeghe - Glucosmart with Chirositol, 30 Each', 'Open product description']",['$59.39']
"[None, 'Whiskas - Perfect Portions Turkey Entree, 2 Each', 'Open product description']",['$1.49']
"[None, 'Value Priced - Foam Cups 6.5oz, 51 Each', 'Open product description']",['$2.99']
"[None, 'Simply Organic - Chipotle Powder, 75 Gram', 'Open product description']",['$10.24']
"[None, 'Wholly Veggie - Vegan Classic Cheeze Pizza Cauliflower Crust, 300 Gram', 'Open product description']",['$9.99']
"[None, 'Sundar - Haldi Tumeric Ground, 200 Gram', 'Open product description']",['$2.54']
"[None, 'Western Family - Waterproof First Aid Tape, 1 Each', 'Open product description']",['$4.49']
"[None, 'Rubbermaid - Modular Canister 2.5 l, 1 Each', 'Open product description']",['$7.49']
"[None, 'Bake Shop - 1/2 Harvest Apple Pie, 500 Gram', 'Open product description']",['$4.99']
"[None, 'Bee Maid - Honey, 375 Gram', 'Open product description']",['$6.99']
"[None, 'Delecto - Broth, 6 Each', 'Open product description']",['$5.99']
"[None, 'Club House - Organic Cayenne Pepper, 33 Gram', 'Open product description']",['$3.99']
"[None, 'Club House - Imitation Maple Extract, 43 Millilitre', 'Open product description']",['$3.99']
"[None, ""Sharwood's - Bombay Club Chutney, 250 Millilitre"", 'Open product description']",['$4.49']
"[None, 'Poo-Pourri - Before You Go Toilet Spray - Vanilla Mint, 59 Millilitre', 'Open product description']",['$11.99']
"[None, 'Body Zone - Toenail Clipper, 1 Each', 'Open product description']",['$2.99']
"[None, 'Cetaphil - Moisturizing Lotion Sensitive Skin, 500 Millilitre', 'Open product description']",['$16.14']
"[None, 'Hartz - Groomers Best Dog Conditioner - Tropical Breeze, 532 Millilitre', 'Open product description']",['$6.99']
"[None, 'Fleischmanns - Pizza Yeast Strip, 24 Gram', 'Open product description']",['$2.89']
"[None, 'Heinz - Baked Beans, 415 Millilitre', 'Open product description']",['$2.79']
"[None, 'Goody - Updo Stretch Combo, 1 Each', 'Open product description']",['$5.59']
"[None, ""Crofter's - Organic Premium Spread - Berry Harvest, 383 Millilitre"", 'Open product description']",['$5.89']
"[None, 'Celestial Seasonings - Herbal Tea - Chamomile, 20 Each', 'Open product description']",['$5.49']
"[None, 'Lightlife - Italian-Style Veggie Meatballs, 227 Gram', 'Open product description']",['$5.69']
"[None, 'Air Wick - Essential Oils Refills - Crisp Breeze, 2 Each', 'Open product description']",['$8.99']
"[None, 'Sisu - Supreme Multivitamin Iron Free, 120 Each', 'Open product description']",['$33.79']
"[None, 'Every Man Jack - Deodorant - Cedarwood, 85 Gram', 'Open product description']",['$7.19']
"[None, 'Kraft - Fat Free Italian Dressing, 475 Millilitre', 'Open product description']",['$3.79']
"[None, 'Tetley - Herbal Tea - Cleanse - Lemon Balm & Honey, 20 Each', 'Open product description']",['$3.79']
"[None, 'Quaker - Steel Cut Quick 3 Min Oatmeal Blubrry & Cranbrry, 8 Each', 'Open product description']",['$4.99']
"[None, 'Air Wick - Essential Oils Refills - Cool Linen & White Lilac, 2 Each', 'Open product description']",['$8.99']
"[None, ""Ben & Jerry's - Fudge Brownie Frozen Dessert Non Dairy, 500 Millilitre"", 'Open product description']",['$5.99']
"[None, 'Whiskas - Perfect Portions Beef Entree, 2 Each', 'Open product description']",['$1.49']
"[None, 'Kurkure - Masala Munch, 115 Gram', 'Open product description']",['$1.39']
"[None, 'Deep Relief - Ice Cold Pain Relief Gel, 255 Gram', 'Open product description']",['$10.99']
"[None, 'Real Foods - Corn Thins - Flax & Soy, 150 Gram', 'Open product description']",['$3.79']
"[None, 'Softsoap - Body Scrub - Coconut Butter, 591 Millilitre', 'Open product description']",['$3.99']
"[None, 'Sisu - Ester-C 1000mg, 120 Each', 'Open product description']",['$37.99']
"[None, 'Garnier - Skin Active  Micellar Water, 400 Millilitre', 'Open product description']",['$9.59']
"[None, 'Nutmeg - Ground, Bulk, 100 Gram', 'Open product description']",['$3.07/100g']
"[None, ""Nature's Path - Qia Superfood Gluten Free Oatmeal Cin Pump Seed., 6 Each"", 'Open product description']",['$4.39']
"[None, 'Western Family - Beef Broth Condensed Soup, 284 Millilitre', 'Open product description']",['$1.19']
"[None, 'Western Family - Sterile Pads, 12 Each', 'Open product description']",['$5.59']
"[None, ""Nature's Path - Oatmeal - Golden Turmeric, 210 Gram"", 'Open product description']",['$4.39']
"[None, 'Candle Lite - Candle Jar Cabin Retreat, 1 Each', 'Open product description']",['$2.99']
"[None, 'Salus Haus - Iron Supplement - Floravit Yeast & Gluten Free, 250 Millilitre', 'Open product description']",['$24.29']
"[None, 'Candle Lite - 3 Wick Candle Fresh Lavander Breeze, 1 Each', 'Open product description']",['$5.99']
"[None, 'Fleischmanns - Bread Booster Pouch, 100 Gram', 'Open product description']",['$6.99']
"[None, 'Zevia - Mixer - Tonic Water, 6 Each', 'Open product description']",['$5.49']
"[None, 'Candle Lite - Candle Jar Cinnamon Crisp, 1 Each', 'Open product description']",['$2.99']
"[None, 'Lifestyles - Skyn Condoms Original, 24 Each', 'Open product description']",['$13.49']
"[None, 'Montellier - Carbonated Natural Mineral Water, 1 Litre', 'Open product description']",['$1.39']
"[None, 'Ryvita - Whole Grain Crispbread - Sesame Rye, 250 Gram', 'Open product description']",['$3.99']
"[None, 'True Fiction - Korean Silk Lash - Bridgette, 1 Each', 'Open product description']",['$11.99']
"[None, 'Hartz - Squeeze Up With Tuna, 4 Each', 'Open product description']",['$2.49']
"[None, ""Hartz - Chew 'n Clean Tuff Bone Bacon Scented, 1 Each"", 'Open product description']",['$7.19']
"[None, 'S&Co HOME - Cotton Silicon Red Oven Mitt Pair, 1 Each', 'Open product description']",['$10.99']
"[None, 'Western Family - Pasta Sauce - Spicy Red Pepper, 680 Millilitre', 'Open product description']",['$2.49']
"[None, 'S & Co HOME - Oven Mitt Pair - Grey, 1 Each', 'Open product description']",['$10.99']
"[None, 'Foleys - Malt Balls - Milk Chocolate, 100 Gram', 'Open product description']",['$1.99/100g']
"[None, ""Nature's Path - Oatmeal - Cacao w/ MCT Oil, 210 Gram"", 'Open product description']",['$4.39']
"[None, 'Live Clean - Fresh Water Moisturizing Body Wash -Hyaluronate, 500 Millilitre', 'Open product description']",['$5.99']
"[None, 'Ziploc - Extra Small Containers, 8 Each', 'Open product description']",['$6.99']
"[None, 'Western Family - Plastic Bandages Assorted, 120 Each', 'Open product description']",['$5.99']
"[None, 'Glico - Mild Curry Sauce, 220 Gram', 'Open product description']",['$3.99']
"[None, 'P3 - Natural Muscle &  Joint Roll On Extra Strength, 60 Millilitre', 'Open product description']",['$18.99']
"[None, 'Wilkinson - Sword Shaving Soap Bowl, 1 Each', 'Open product description']",['$5.24']
"[None, 'Glade - Jar Candle Cashmere Woods, 1 Each', 'Open product description']",['$9.99']
"[None, 'Nong Shim - Noodle Soup - Shin, 75 Gram', 'Open product description']",['$1.59']
"[None, 'Western Family - Pasta - Whole Grain Whole Wheat Spaghetti, 375 Gram', 'Open product description']",['$1.89']
"[None, 'Hartz - Ultra Guard Plus Flea & Tick Collar - White, 1 Each', 'Open product description']",['$11.99']
"[None, 'Axe - Bodyspray Wild, 113 Gram', 'Open product description']",['$3.99']
"[None, 'Candle Lite - Candle Jar Moonlit Starry Night, 1 Each', 'Open product description']",['$7.49']
"[None, 'Wholesome Sweeteners - Organic Golden Sugar, 454 Gram', 'Open product description']",['$5.29']
"[None, 'Nuun - Vitamin Water Tablet - Hydration Blueberry Pom, 12 Each', 'Open product description']",['$8.99']
"[None, 'Del Monte - Cut Green Beans No Salt, 398 Millilitre', 'Open product description']",['$1.35']
"[None, 'True Fiction - Korean Silk Lash - Audrey, 1 Each', 'Open product description']",['$11.99']
"[None, 'S&Co HOME - Black Dishcloth, 8 Each', 'Open product description']",['$7.99']
"[None, 'S&Co HOME - Dishcloth - Blue, 8 Each', 'Open product description']",['$7.99']
"[None, 'Club House - Meat Marinade Mix, 32 Gram', 'Open product description']",['$2.29']
"[None, 'Western Family - Rich Chocolate Ice Cream, 500 Millilitre', 'Open product description']",['$5.99']
"[None, 'Simply Organic - Organic Ginger Root Powder, 46.5 Gram', 'Open product description']",['$6.24']
"[None, ""Hunt's - Heirloom Tomatoes - Whole, 398 Millilitre"", 'Open product description']",['$1.45']
"[None, ""Dare - Bold 'n Baked Crackers - Extra Sweet Chili, 150 Gram"", 'Open product description']",['$3.29']
"[None, 'Western Family - Casarecce Pasta, 500 Gram', 'Open product description']",['$2.99']
"[None, 'Zoe - Dry Dog Food, Turkey Chickpea & Sweet Potato, 5 Kilogram', 'Open product description']",['$25.99']
